fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand
2017-12-25,0,0,106,58,29,19,106,108.49,11.21,3.52,123.21999999999998
2017-12-26,1,0,105,56,30,19,105,403.06,24.05,11.18,438.29
2017-12-27,2,0,104,54,29,21,104,226.28,24.61,30.58,281.46999999999997
2017-12-28,3,0,104,55,29,20,104,248.63,33.41,29.77,311.80999999999995
2017-12-29,4,0,105,53,32,20,105,294.41,51.74,37.1,383.25000000000006
2017-12-30,5,1,104,52,32,20,69,232.89,21.35,35.49,289.72999999999996
2017-12-31,6,1,100,49,31,20,66,309.53,24.94,54.53,389.0
2018-01-01,0,0,101,50,30,21,101,0.0,0.0,0.51,0.51
2018-01-02,1,0,102,52,28,22,102,259.11,7.27,3.7,270.08
2018-01-03,2,0,104,54,29,21,104,377.14,11.9,19.46,408.49999999999994
2018-01-04,3,0,105,55,29,21,105,272.89,25.24,24.66,322.79
2018-01-05,4,0,105,55,28,22,105,181.42,28.6,51.58,261.59999999999997
2018-01-06,5,1,107,55,30,22,72,352.04,9.46,19.51,381.01
2018-01-07,6,1,106,54,29,23,74,1.4,0.0,0.13,1.5299999999999998
2018-01-08,0,0,103,52,28,23,103,202.98,13.59,11.03,227.6
2018-01-09,1,0,104,51,28,25,104,233.51,26.25,26.61,286.37
2018-01-10,2,0,104,52,29,23,104,311.41,35.38,43.1,389.89000000000004
2018-01-11,3,0,103,53,27,23,103,262.17,19.57,17.64,299.38
2018-01-12,4,0,103,52,28,23,103,287.86,30.95,24.8,343.61
2018-01-13,5,1,103,53,26,24,71,152.74,14.93,15.92,183.59
2018-01-14,6,1,103,53,25,25,73,177.62,5.57,21.86,205.05
2018-01-15,0,0,104,55,24,25,104,177.85,21.98,34.73,234.55999999999997
2018-01-16,1,0,104,56,21,27,104,127.38,4.2,33.36,164.94
2018-01-17,2,0,103,57,21,25,103,209.29,24.53,33.02,266.84
2018-01-18,3,0,104,58,21,25,104,407.46,23.41,22.05,452.92
2018-01-19,4,0,104,57,22,25,104,164.72,30.38,31.44,226.54
2018-01-20,5,1,103,54,22,27,76,196.29,5.22,13.5,215.01
2018-01-21,6,1,101,52,23,26,68,153.96,14.83,17.76,186.55
2018-01-22,0,0,102,53,23,26,102,199.67,15.02,31.9,246.59
2018-01-23,1,0,104,54,24,26,104,266.56,12.23,4.82,283.61
2018-01-24,2,0,103,55,22,26,103,218.46,35.16,37.9,291.52
2018-01-25,3,0,104,53,23,28,104,254.05,41.76,19.86,315.67
2018-01-26,4,0,103,52,24,27,103,426.53,24.75,16.02,467.29999999999995
2018-01-27,5,1,102,50,25,27,76,266.38,20.65,17.6,304.63
2018-01-28,6,1,102,51,26,25,68,248.14,30.05,6.58,284.77
2018-01-29,0,0,102,52,26,24,102,323.73,28.28,10.72,362.73
2018-01-30,1,0,102,51,30,21,102,253.87,30.26,19.29,303.42
2018-01-31,2,0,102,52,27,23,102,210.25,35.7,0.81,246.76
2018-02-01,3,0,102,53,26,23,102,210.56,20.12,23.79,254.47
2018-02-02,4,0,101,53,25,23,101,372.73,15.85,10.13,398.71000000000004
2018-02-03,5,1,102,54,24,24,77,346.57,30.77,21.69,399.03
2018-02-04,6,1,101,53,23,25,71,241.82,13.47,38.96,294.25
2018-02-05,0,0,103,55,23,25,103,363.98,47.91,36.68,448.57
2018-02-06,1,0,103,53,25,25,103,357.33,22.06,21.76,401.15
2018-02-07,2,0,101,52,25,24,101,302.88,21.53,23.28,347.68999999999994
2018-02-08,3,0,100,51,25,24,100,314.37,19.18,29.34,362.89
2018-02-09,4,0,100,52,24,24,100,312.66,46.48,14.21,373.35
2018-02-10,5,1,101,53,24,24,67,270.49,14.89,48.26,333.64
2018-02-11,6,1,100,52,24,24,67,285.22,30.19,29.77,345.18
2018-02-12,0,0,101,53,26,22,101,246.7,38.59,34.53,319.81999999999994
2018-02-13,1,0,100,51,27,22,100,120.3,28.33,26.22,174.85
2018-02-14,2,0,100,49,29,22,100,333.56,42.36,4.58,380.5
2018-02-15,3,0,103,51,30,22,103,513.69,17.49,6.58,537.7600000000001
2018-02-16,4,0,104,52,29,23,104,451.78,30.83,34.97,517.5799999999999
2018-02-17,5,1,103,49,31,23,75,251.88,15.48,6.09,273.45
2018-02-18,6,1,105,49,33,23,73,213.49,5.15,27.05,245.69000000000003
2018-02-19,0,0,105,50,35,20,105,191.96,19.35,3.39,214.7
2018-02-20,1,0,105,51,33,21,105,213.63,20.38,16.6,250.60999999999999
2018-02-21,2,0,105,52,30,23,105,193.79,15.42,5.78,214.98999999999998
2018-02-22,3,0,105,52,29,24,105,206.56,17.41,24.59,248.56
2018-02-23,4,0,105,51,31,23,105,240.59,17.1,26.93,284.62
2018-02-24,5,1,105,50,31,24,80,234.05,27.42,38.3,299.77000000000004
2018-02-25,6,1,104,50,31,23,75,185.16,28.45,18.34,231.95
2018-02-26,0,0,103,51,30,22,103,323.76,26.64,4.33,354.72999999999996
2018-02-27,1,0,105,53,29,23,105,184.55,59.06,14.37,257.98
2018-02-28,2,0,105,52,30,23,105,309.67,62.82,4.41,376.90000000000003
2018-03-01,3,0,105,51,32,22,105,187.21,80.21,5.0,272.42
2018-03-02,4,0,105,51,33,21,105,268.76,73.13,16.78,358.66999999999996
2018-03-03,5,1,105,50,34,21,77,205.75,34.81,33.14,273.7
2018-03-04,6,1,107,51,34,22,79,175.91,8.08,4.11,188.10000000000002
2018-03-05,0,0,107,51,33,23,107,180.29,20.29,18.95,219.52999999999997
2018-03-06,1,0,104,49,33,22,104,154.72,67.39,41.61,263.72
2018-03-07,2,0,104,48,33,23,104,138.96,98.17,21.11,258.24
2018-03-08,3,0,106,50,33,23,106,184.66,29.7,5.88,220.23999999999998
2018-03-09,4,0,106,50,34,22,106,287.3,33.82,27.57,348.69
2018-03-10,5,1,104,50,32,22,74,107.46,31.92,24.96,164.34
2018-03-11,6,1,104,50,31,23,73,329.71,0.0,21.46,351.16999999999996
2018-03-12,0,0,108,53,32,23,108,161.31,28.2,40.8,230.31
2018-03-13,1,0,108,53,32,23,108,111.8,57.84,9.65,179.29
2018-03-14,2,0,106,52,30,24,106,218.67,42.99,11.03,272.68999999999994
2018-03-15,3,0,104,49,29,26,104,165.9,31.09,17.28,214.27
2018-03-16,4,0,103,49,28,26,103,198.79,20.38,17.44,236.60999999999999
2018-03-17,5,1,104,51,27,26,75,324.69,29.75,20.19,374.63
2018-03-18,6,1,103,49,29,25,75,105.16,22.67,36.46,164.29
2018-03-19,0,0,102,48,30,24,102,134.08,33.31,21.05,188.44000000000003
2018-03-20,1,0,102,48,29,25,102,330.09,21.98,13.23,365.3
2018-03-21,2,0,103,48,29,26,103,182.23,12.38,10.34,204.95
2018-03-22,3,0,103,50,29,24,103,171.55,9.81,14.05,195.41000000000003
2018-03-23,4,0,102,49,29,24,102,228.32,24.4,24.12,276.84
2018-03-24,5,1,104,50,27,27,73,195.23,19.46,37.56,252.25
2018-03-25,6,1,100,47,28,25,71,225.27,24.11,20.04,269.42
2018-03-26,0,0,100,49,25,26,100,186.51,43.11,25.62,255.24
2018-03-27,1,0,102,50,26,26,102,189.91,40.08,21.83,251.82
2018-03-28,2,0,106,54,25,27,106,80.8,67.23,29.76,177.79
2018-03-29,3,0,106,55,24,27,106,200.64,15.47,37.11,253.21999999999997
2018-03-30,4,0,106,54,25,27,106,299.21,96.94,28.72,424.87
2018-03-31,5,1,105,53,25,27,79,264.09,21.93,48.0,334.02
2018-04-01,6,1,103,53,23,27,73,182.08,49.78,36.84,268.70000000000005
2018-04-02,0,0,104,52,25,27,104,210.38,89.72,30.92,331.02000000000004
2018-04-03,1,0,105,52,26,27,105,266.94,30.1,4.78,301.82
2018-04-04,2,0,105,51,28,26,105,203.18,25.64,30.97,259.78999999999996
2018-04-05,3,0,104,50,29,25,104,272.45,49.26,31.1,352.81
2018-04-06,4,0,106,49,30,27,106,239.96,41.72,19.3,300.98
2018-04-07,5,1,106,50,30,26,75,201.3,11.83,83.48,296.61
2018-04-08,6,1,106,52,28,26,77,0.46,0.0,0.38,0.8400000000000001
2018-04-09,0,0,106,53,27,26,106,180.98,17.53,26.24,224.75
2018-04-10,1,0,105,53,26,26,105,270.29,53.58,10.46,334.33
2018-04-11,2,0,105,54,24,27,105,195.52,36.11,36.48,268.11
2018-04-12,3,0,104,53,23,28,104,120.84,26.04,27.93,174.81
2018-04-13,4,0,103,52,24,27,103,156.99,35.0,23.98,215.97
2018-04-14,5,1,102,51,23,28,75,119.72,7.18,43.72,170.62
2018-04-15,6,1,103,51,24,28,79,104.87,14.93,41.94,161.74
2018-04-16,0,0,103,49,25,29,103,274.59,30.52,10.43,315.53999999999996
2018-04-17,1,0,103,49,25,29,103,110.95,29.84,19.14,159.93
2018-04-18,2,0,106,50,26,30,106,177.51,15.68,29.84,223.03
2018-04-19,3,0,104,50,24,30,104,215.47,8.11,29.52,253.1
2018-04-20,4,0,103,52,22,29,103,102.31,29.57,28.02,159.9
2018-04-21,5,1,101,50,24,27,72,192.52,18.31,20.32,231.15
2018-04-22,6,1,102,53,22,27,69,192.9,17.41,32.12,242.43
2018-04-23,0,0,102,52,22,28,102,103.27,17.8,39.05,160.12
2018-04-24,1,0,102,52,22,28,102,137.37,23.96,33.81,195.14000000000001
2018-04-25,2,0,101,51,23,27,101,123.72,25.18,47.29,196.19
2018-04-26,3,0,102,52,24,26,102,122.34,22.74,27.27,172.35000000000002
2018-04-27,4,0,101,52,22,27,101,291.1,32.22,35.56,358.88000000000005
2018-04-28,5,1,102,51,23,28,71,130.33,28.67,52.54,211.54
2018-04-29,6,1,103,52,23,28,75,70.34,14.25,41.09,125.68
2018-04-30,0,0,102,49,28,25,102,96.66,35.87,25.33,157.86
2018-05-01,1,0,103,50,28,25,103,44.36,1.0,11.85,57.21
2018-05-02,2,0,103,51,28,24,103,262.25,20.6,28.68,311.53000000000003
2018-05-03,3,0,101,50,27,24,101,184.86,28.78,11.37,225.01000000000002
2018-05-04,4,0,100,50,26,24,100,56.17,18.37,4.54,79.08000000000001
2018-05-05,5,1,99,48,26,25,74,118.36,23.28,45.17,186.81
2018-05-06,6,1,98,49,25,24,66,78.74,24.78,16.14,119.66
2018-05-07,0,0,98,48,25,25,98,146.34,36.68,48.12,231.14000000000001
2018-05-08,1,0,99,49,25,25,99,99.93,38.33,52.52,190.78
2018-05-09,2,0,101,47,28,26,101,161.62,24.62,47.72,233.96
2018-05-10,3,0,102,46,29,27,102,264.31,38.57,46.96,349.84
2018-05-11,4,0,103,49,27,27,103,133.8,21.19,50.4,205.39000000000001
2018-05-12,5,1,104,49,28,27,73,131.03,29.02,7.08,167.13000000000002
2018-05-13,6,1,102,50,27,25,69,68.88,6.62,26.39,101.89
2018-05-14,0,0,102,50,26,26,102,137.11,10.8,31.8,179.71000000000004
2018-05-15,1,0,102,47,29,26,102,98.84,33.56,20.6,153.0
2018-05-16,2,0,103,48,30,25,103,92.92,25.87,19.52,138.31
2018-05-17,3,0,104,48,32,24,104,109.91,33.25,9.44,152.6
2018-05-18,4,0,105,49,33,23,105,210.79,36.03,10.18,257.0
2018-05-19,5,1,106,49,33,24,78,95.97,22.26,11.45,129.68
2018-05-20,6,1,105,48,33,24,82,248.18,18.17,32.97,299.32000000000005
2018-05-21,0,0,105,51,31,23,105,101.98,56.79,56.1,214.87
2018-05-22,1,0,104,49,31,24,104,57.03,21.74,17.7,96.47
2018-05-23,2,0,104,47,33,24,104,77.3,23.94,7.16,108.39999999999999
2018-05-24,3,0,104,48,32,24,104,137.54,21.22,9.57,168.32999999999998
2018-05-25,4,0,102,48,31,23,102,114.77,26.84,10.45,152.05999999999997
2018-05-26,5,1,103,48,32,23,77,82.13,22.26,13.8,118.19
2018-05-27,6,1,105,48,34,23,78,257.27,17.22,28.57,303.06
2018-05-28,0,0,105,48,34,23,105,139.43,21.98,32.35,193.76
2018-05-29,1,0,105,50,32,23,105,149.87,22.28,41.04,213.19
2018-05-30,2,0,102,46,33,23,102,113.19,27.67,19.47,160.33
2018-05-31,3,0,102,48,30,24,102,80.51,28.73,17.32,126.56
2018-06-01,4,0,103,50,28,25,103,204.27,27.66,60.82,292.75
2018-06-02,5,1,103,49,28,26,77,120.65,24.7,41.85,187.2
2018-06-03,6,1,102,47,30,25,75,113.97,23.8,24.74,162.51000000000002
2018-06-04,0,0,102,48,28,26,102,128.98,8.66,17.0,154.64
2018-06-05,1,0,101,47,28,26,101,133.6,21.24,22.81,177.65
2018-06-06,2,0,102,49,27,26,102,117.14,49.29,29.76,196.19
2018-06-07,3,0,102,47,28,27,102,125.75,33.71,11.04,170.5
2018-06-08,4,0,101,46,28,27,101,61.89,17.58,21.62,101.09
2018-06-09,5,1,102,48,28,26,73,104.37,31.72,41.92,178.01
2018-06-10,6,1,102,48,28,26,73,164.49,19.66,13.65,197.8
2018-06-11,0,0,104,49,28,27,104,116.11,53.34,43.57,213.01999999999998
2018-06-12,1,0,105,50,29,26,105,125.96,9.61,12.38,147.95
2018-06-13,2,0,103,46,30,27,103,153.64,4.35,64.05,222.03999999999996
2018-06-14,3,0,103,47,31,25,103,149.02,34.54,1.06,184.62
2018-06-15,4,0,101,46,31,24,101,75.07,30.77,4.88,110.71999999999998
2018-06-16,5,1,101,46,31,24,71,51.69,14.91,15.27,81.86999999999999
2018-06-17,6,1,102,47,32,23,73,115.18,29.75,20.95,165.88
2018-06-18,0,0,102,45,34,23,102,94.16,13.66,20.49,128.31
2018-06-19,1,0,105,47,34,24,105,160.21,27.94,19.13,207.28
2018-06-20,2,0,101,45,31,25,101,100.69,25.73,18.58,145.0
2018-06-21,3,0,101,45,32,24,101,241.68,16.6,16.46,274.74
2018-06-22,4,0,101,45,32,24,101,82.6,10.17,23.42,116.19
2018-06-23,5,1,101,46,32,23,68,63.95,19.86,23.61,107.42
2018-06-24,6,1,101,45,34,22,73,141.82,28.22,7.51,177.54999999999998
2018-06-25,0,0,102,44,34,24,102,210.09,40.48,14.93,265.5
2018-06-26,1,0,103,45,35,23,103,103.15,19.19,47.0,169.34
2018-06-27,2,0,106,48,35,23,106,81.59,32.82,8.74,123.14999999999999
2018-06-28,3,0,106,49,35,22,106,70.32,41.23,13.52,125.06999999999998
2018-06-29,4,0,104,45,36,23,104,70.06,26.0,3.84,99.9
2018-06-30,5,1,105,49,33,23,73,124.12,29.52,30.74,184.38000000000002
2018-07-01,6,1,104,46,35,23,74,107.82,22.18,9.5,139.5
2018-07-02,0,0,103,44,35,24,103,168.67,59.6,15.97,244.23999999999998
2018-07-03,1,0,102,42,36,24,102,91.34,29.12,29.98,150.44
2018-07-04,2,0,101,42,35,24,101,111.61,20.92,4.88,137.41
2018-07-05,3,0,101,43,34,24,101,100.96,17.82,20.19,138.97
2018-07-06,4,0,101,43,36,22,101,132.52,49.49,9.02,191.03000000000003
2018-07-07,5,1,102,42,38,22,73,92.67,41.83,27.0,161.5
2018-07-08,6,1,101,40,37,24,78,143.37,30.9,34.69,208.96
2018-07-09,0,0,102,41,38,23,102,212.06,41.93,14.84,268.83
2018-07-10,1,0,101,41,37,23,101,229.35,31.09,27.21,287.65
2018-07-11,2,0,100,42,34,24,100,197.76,42.31,47.43,287.5
2018-07-12,3,0,98,41,33,24,98,159.45,36.71,13.42,209.57999999999998
2018-07-13,4,0,100,42,35,23,100,148.03,16.45,6.98,171.45999999999998
2018-07-14,5,1,103,45,36,22,76,133.9,21.48,0.0,155.38
2018-07-15,6,1,100,46,32,22,74,112.78,11.13,44.37,168.28
2018-07-16,0,0,99,47,30,22,99,145.77,23.36,40.38,209.51
2018-07-17,1,0,99,46,31,22,99,194.91,39.66,10.44,245.01
2018-07-18,2,0,100,45,33,22,100,63.72,52.9,11.47,128.09
2018-07-19,3,0,100,47,31,22,100,108.16,43.28,29.71,181.15
2018-07-20,4,0,102,49,31,22,102,239.24,5.16,21.95,266.35
2018-07-21,5,1,102,48,31,23,76,110.7,18.08,18.88,147.66
2018-07-22,6,1,101,47,32,22,77,158.04,12.97,15.83,186.84
2018-07-23,0,0,101,48,30,23,101,82.03,46.34,39.52,167.89000000000001
2018-07-24,1,0,101,49,31,21,101,150.13,13.07,40.73,203.92999999999998
2018-07-25,2,0,102,47,32,23,102,110.21,19.73,23.31,153.25
2018-07-26,3,0,102,47,32,23,102,165.4,12.61,20.36,198.37
2018-07-27,4,0,102,45,33,24,102,132.11,35.56,11.11,178.78000000000003
2018-07-28,5,1,103,45,36,22,72,118.85,27.01,26.21,172.07
2018-07-29,6,1,103,44,37,22,77,47.02,22.1,15.19,84.31
2018-07-30,0,0,104,44,34,26,104,179.59,29.02,15.63,224.24
2018-07-31,1,0,105,47,31,27,105,95.67,15.86,39.22,150.75
2018-08-01,2,0,105,48,30,27,105,96.2,28.02,5.68,129.9
2018-08-02,3,0,104,48,29,27,104,76.47,32.69,0.0,109.16
2018-08-03,4,0,106,49,29,28,106,148.55,27.79,22.62,198.96
2018-08-04,5,1,106,51,27,28,81,43.44,31.21,27.97,102.62
2018-08-05,6,1,105,50,26,29,74,66.8,11.22,33.35,111.37
2018-08-06,0,0,103,49,24,30,103,148.66,21.25,50.73,220.64
2018-08-07,1,0,104,49,22,33,104,102.04,21.06,14.93,138.03
2018-08-08,2,0,104,46,24,34,104,69.45,42.94,29.15,141.54
2018-08-09,3,0,104,44,25,35,104,202.96,43.04,18.7,264.7
2018-08-10,4,0,103,43,24,36,103,129.34,14.44,42.81,186.59
2018-08-11,5,1,102,43,23,36,79,194.38,50.2,29.18,273.76
2018-08-12,6,1,102,44,22,36,81,87.23,17.87,78.21,183.31
2018-08-13,0,0,103,45,24,34,103,161.65,48.11,22.19,231.95
2018-08-14,1,0,102,46,24,32,102,77.71,27.21,8.52,113.43999999999998
2018-08-15,2,0,103,47,24,32,103,218.32,42.08,53.3,313.7
2018-08-16,3,0,103,47,24,32,103,191.9,18.82,21.39,232.11
2018-08-17,4,0,102,47,22,33,102,157.85,16.14,15.85,189.84
2018-08-18,5,1,102,45,24,33,74,160.31,15.85,41.41,217.57
2018-08-19,6,1,103,47,22,34,80,108.14,10.31,43.01,161.46
2018-08-20,0,0,104,47,23,34,104,147.67,20.64,27.43,195.74
2018-08-21,1,0,103,46,24,33,103,179.75,13.67,15.47,208.89
2018-08-22,2,0,104,48,24,32,104,123.2,12.48,31.59,167.27
2018-08-23,3,0,102,47,24,31,102,236.22,24.04,30.88,291.14
2018-08-24,4,0,103,48,25,30,103,262.51,21.36,23.72,307.59000000000003
2018-08-25,5,1,103,47,26,30,77,138.9,11.65,22.03,172.58
2018-08-26,6,1,103,46,28,29,78,300.35,31.56,64.88,396.79
2018-08-27,0,0,104,46,29,29,104,107.6,19.94,18.61,146.14999999999998
2018-08-28,1,0,105,46,29,30,105,187.09,21.74,12.5,221.33
2018-08-29,2,0,103,44,29,30,103,193.6,32.72,40.46,266.78
2018-08-30,3,0,103,44,31,28,103,263.74,23.24,12.56,299.54
2018-08-31,4,0,103,43,33,27,103,117.49,42.86,23.76,184.10999999999999
2018-09-01,5,1,103,44,35,24,78,98.52,18.03,11.27,127.82
2018-09-02,6,1,101,44,31,26,76,95.95,15.53,34.13,145.61
2018-09-03,0,0,100,42,32,26,100,182.17,40.06,5.79,228.01999999999998
2018-09-04,1,0,100,42,31,27,100,147.42,22.35,21.89,191.65999999999997
2018-09-05,2,0,99,43,29,27,99,183.63,33.97,35.41,253.01
2018-09-06,3,0,101,43,31,27,101,123.27,42.71,34.93,200.91
2018-09-07,4,0,102,44,31,27,102,289.13,20.27,10.77,320.16999999999996
2018-09-08,5,1,102,44,32,26,72,169.28,36.93,51.91,258.12
2018-09-09,6,1,100,43,32,25,74,244.05,6.07,19.41,269.53000000000003
2018-09-10,0,0,101,43,33,25,101,333.62,45.47,35.01,414.1
2018-09-11,1,0,101,42,35,24,101,346.46,49.77,42.56,438.78999999999996
2018-09-12,2,0,101,39,37,25,101,240.07,62.26,19.53,321.86
2018-09-13,3,0,100,38,39,23,100,137.81,16.74,12.99,167.54000000000002
2018-09-14,4,0,100,39,37,24,100,360.69,24.45,38.13,423.27
2018-09-15,5,1,100,40,35,25,77,103.69,18.95,29.74,152.38
2018-09-16,6,1,102,41,36,25,73,121.15,20.22,16.61,157.98000000000002
2018-09-17,0,0,101,41,36,24,101,297.9,34.49,13.87,346.26
2018-09-18,1,0,100,40,36,24,100,132.47,20.14,21.59,174.20000000000002
2018-09-19,2,0,101,40,37,24,101,178.36,32.51,28.64,239.51
2018-09-20,3,0,100,40,37,23,100,161.49,43.95,9.97,215.41
2018-09-21,4,0,101,42,36,23,101,223.92,33.9,22.3,280.12
2018-09-22,5,1,101,42,37,22,76,162.94,19.21,25.64,207.79000000000002
2018-09-23,6,1,102,43,37,22,77,222.11,25.71,32.22,280.04
2018-09-24,0,0,101,42,37,22,101,364.78,23.85,32.33,420.96
2018-09-25,1,0,101,42,36,23,101,361.2,37.01,27.51,425.71999999999997
2018-09-26,2,0,101,41,37,23,101,280.77,31.71,14.21,326.68999999999994
2018-09-27,3,0,102,42,37,23,102,132.07,37.77,18.54,188.38
2018-09-28,4,0,104,47,32,25,104,283.59,9.75,10.02,303.35999999999996
2018-09-29,5,1,105,47,33,25,78,300.69,10.41,17.51,328.61
2018-09-30,6,1,105,47,33,25,81,293.41,26.92,54.11,374.44000000000005
2018-10-01,0,0,105,47,32,26,105,371.64,32.84,15.34,419.82
2018-10-02,1,0,104,46,33,25,104,130.72,24.61,29.91,185.23999999999998
2018-10-03,2,0,105,46,33,26,105,243.65,39.22,30.57,313.44
2018-10-04,3,0,103,47,30,26,103,219.69,37.58,30.62,287.89
2018-10-05,4,0,102,45,30,27,102,156.89,22.88,26.1,205.86999999999998
2018-10-06,5,1,104,45,31,28,77,302.91,12.63,11.1,326.64000000000004
2018-10-07,6,1,104,44,32,28,76,216.46,24.13,15.42,256.01
2018-10-08,0,0,105,44,35,26,105,212.98,61.74,21.94,296.65999999999997
2018-10-09,1,0,105,44,36,25,105,209.38,61.33,9.17,279.88
2018-10-10,2,0,105,45,34,26,105,288.69,44.44,45.97,379.1
2018-10-11,3,0,103,45,31,27,103,215.62,49.15,11.6,276.37
2018-10-12,4,0,104,45,32,27,104,186.25,22.12,34.03,242.4
2018-10-13,5,1,103,45,32,26,78,155.21,24.32,36.64,216.17000000000002
2018-10-14,6,1,102,44,32,26,72,248.29,26.88,11.41,286.58000000000004
2018-10-15,0,0,102,45,30,27,102,324.56,39.11,38.84,402.51
2018-10-16,1,0,103,46,29,28,103,186.23,15.93,33.48,235.64
2018-10-17,2,0,103,45,29,29,103,357.47,16.9,12.0,386.37
2018-10-18,3,0,102,44,29,29,102,93.88,28.86,24.76,147.5
2018-10-19,4,0,102,43,29,30,102,68.49,17.76,24.1,110.35
2018-10-20,5,1,103,44,27,32,80,175.07,26.51,14.86,216.44
2018-10-21,6,1,104,43,29,32,73,274.43,15.66,41.75,331.84000000000003
2018-10-22,0,0,106,45,30,31,106,134.82,28.63,16.15,179.6
2018-10-23,1,0,106,45,29,32,106,317.69,31.96,15.39,365.03999999999996
2018-10-24,2,0,106,45,31,30,106,266.87,23.46,23.74,314.07
2018-10-25,3,0,106,45,29,32,106,370.38,41.4,33.81,445.59
2018-10-26,4,0,105,43,31,31,105,307.57,48.19,23.73,379.49
2018-10-27,5,1,105,42,32,31,77,253.23,40.15,51.56,344.94
2018-10-28,6,1,104,43,32,29,78,280.53,27.34,30.02,337.88999999999993
2018-10-29,0,0,104,43,32,29,104,224.94,15.37,31.02,271.33
2018-10-30,1,0,103,41,33,29,103,127.7,25.22,54.22,207.14000000000001
2018-10-31,2,0,103,41,33,29,103,235.15,27.3,12.01,274.46
2018-11-01,3,0,104,41,33,30,104,172.26,20.35,46.88,239.48999999999998
2018-11-02,4,0,104,44,30,30,104,226.74,27.66,30.64,285.04
2018-11-03,5,1,103,42,31,30,73,223.36,7.63,18.02,249.01000000000002
2018-11-04,6,1,104,43,32,29,73,251.63,20.15,80.56,352.34
2018-11-05,0,0,105,43,32,30,105,203.65,48.62,37.74,290.01
2018-11-06,1,0,105,43,33,29,105,260.71,28.58,19.59,308.87999999999994
2018-11-07,2,0,104,42,34,28,104,270.28,50.6,39.71,360.59
2018-11-08,3,0,103,40,34,29,103,259.47,16.7,17.64,293.81
2018-11-09,4,0,104,41,34,29,104,299.18,27.78,30.17,357.13000000000005
2018-11-10,5,1,105,42,33,30,84,199.27,24.91,25.35,249.53
2018-11-11,6,1,105,43,31,31,82,188.58,46.04,68.21,302.83
2018-11-12,0,0,105,45,28,32,105,246.1,50.18,14.04,310.32
2018-11-13,1,0,106,48,26,32,106,212.2,59.46,40.29,311.95
2018-11-14,2,0,106,48,26,32,106,202.19,30.04,37.07,269.3
2018-11-15,3,0,105,48,27,30,105,346.18,9.69,11.86,367.73
2018-11-16,4,0,105,48,27,30,105,149.44,18.82,50.23,218.48999999999998
2018-11-17,5,1,104,45,29,30,76,200.06,15.68,47.09,262.83000000000004
2018-11-18,6,1,105,44,32,29,82,179.19,21.7,28.09,228.98
2018-11-19,0,0,105,45,32,28,105,328.33,19.38,33.46,381.16999999999996
2018-11-20,1,0,105,47,31,27,105,223.26,12.99,28.01,264.26
2018-11-21,2,0,104,44,32,28,104,151.82,16.31,38.96,207.09
2018-11-22,3,0,104,44,30,30,104,154.65,30.84,47.38,232.87
2018-11-23,4,0,104,44,32,28,104,209.23,42.73,33.31,285.27
2018-11-24,5,1,106,45,33,28,75,149.16,35.99,30.98,216.13
2018-11-25,6,1,105,44,34,27,78,99.02,19.33,27.55,145.9
2018-11-26,0,0,105,45,33,27,105,254.18,51.12,28.2,333.5
2018-11-27,1,0,105,42,38,25,105,294.2,7.1,39.45,340.75
2018-11-28,2,0,106,45,37,24,106,172.19,51.03,13.63,236.85
2018-11-29,3,0,104,43,38,23,104,157.55,24.64,20.12,202.31
2018-11-30,4,0,104,43,39,22,104,160.59,8.84,4.86,174.29000000000002
2018-12-01,5,1,102,41,38,23,75,204.9,19.71,32.33,256.94
2018-12-02,6,1,102,40,39,23,77,336.22,18.01,13.93,368.16
2018-12-03,0,0,104,41,41,22,104,306.74,45.52,26.29,378.55
2018-12-04,1,0,104,41,41,22,104,225.44,41.74,10.41,277.59000000000003
2018-12-05,2,0,104,41,41,22,104,287.1,46.97,24.03,358.1
2018-12-06,3,0,103,40,39,24,103,0.0,1.0,0.0,1.0
2018-12-07,4,0,103,40,40,23,103,322.53,50.42,22.76,395.71
2018-12-08,5,1,103,40,40,23,78,0.0,0.4,0.38,0.78
2018-12-09,6,1,104,40,40,24,76,291.76,28.1,22.16,342.02000000000004
2018-12-10,0,0,102,39,41,22,102,163.04,43.78,18.0,224.82
2018-12-11,1,0,102,38,40,24,102,190.14,42.01,19.13,251.27999999999997
2018-12-12,2,0,101,39,37,25,101,255.38,38.35,21.27,315.0
2018-12-13,3,0,101,39,37,25,101,319.01,19.94,17.93,356.88
2018-12-14,4,0,101,39,39,23,101,162.83,6.13,9.98,178.94
2018-12-15,5,1,101,39,40,22,75,315.92,15.9,17.24,349.06
2018-12-16,6,1,100,40,38,22,79,143.38,8.31,6.15,157.84
2018-12-17,0,0,101,40,39,22,101,359.57,20.03,28.3,407.90000000000003
2018-12-18,1,0,101,43,36,22,101,235.61,39.03,2.1,276.74
2018-12-19,2,0,101,45,33,23,101,0.0,0.0,0.52,0.52
2018-12-20,3,0,101,45,32,24,101,181.71,39.1,40.35,261.16
2018-12-21,4,0,100,44,33,23,100,232.62,37.13,9.2,278.95
2018-12-22,5,1,100,43,35,22,72,209.29,8.42,36.19,253.89999999999998
2018-12-23,6,1,102,45,35,22,79,252.23,23.29,53.85,329.37
