fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand,nombre_dia,mes,N02BE_demand_lag1,N02BE_demand_lag7,N02BE_demand_rolling7,N05B_demand_lag1,N05B_demand_lag7,N05B_demand_rolling7,M01AB_demand_lag1,M01AB_demand_lag7,M01AB_demand_rolling7
2014-06-06,4,0,103,48,33,22,103,113.7,44.98,22.24,180.92,Viernes,6,156.71,144.23,135.03571428571428,12.12,40.86,25.832857142857144,1.82,10.82,11.215714285714284
2014-06-07,5,1,103,49,33,21,75,165.62,21.22,37.18,224.02,Sabado,6,113.7,128.62,140.32142857142858,44.98,25.89,25.165714285714284,22.24,20.28,13.629999999999999
2014-06-08,6,1,103,49,33,21,73,53.75,22.57,4.29,80.61,Domingo,6,165.62,51.0,140.71428571428572,21.22,11.87,26.694285714285712,37.18,2.82,13.840000000000002
2014-06-09,0,0,102,49,32,21,102,122.23,48.48,26.62,197.33,Lunes,6,53.75,162.92,134.90142857142857,22.57,47.49,26.835714285714285,4.29,16.16,15.334285714285713
2014-06-10,1,0,103,51,31,21,103,158.66,46.77,35.18,240.61,Martes,6,122.23,165.71,133.8942857142857,48.48,20.03,30.655714285714286,26.62,11.69,18.689999999999998
2014-06-11,2,0,102,51,30,21,102,87.4,45.51,18.35,151.26,Miercoles,6,158.66,166.59,122.58142857142857,46.77,18.45,34.521428571428565,35.18,3.5,20.81142857142857
2014-06-12,3,0,103,52,29,22,103,114.26,34.16,18.64,167.06,Jueves,6,87.4,156.71,116.51714285714286,45.51,12.12,37.67,18.35,1.82,23.214285714285715
2014-06-13,4,0,105,53,31,21,105,70.48,31.69,3.82,105.99,Viernes,6,114.26,113.7,110.34285714285714,34.16,44.98,35.771428571428565,18.64,22.24,20.58285714285714
2014-06-14,5,1,105,53,31,21,79,42.94,27.28,16.91,87.13,Sabado,6,70.48,165.62,92.81714285714285,31.69,21.22,36.637142857142855,3.82,37.18,17.687142857142856
2014-06-15,6,1,105,52,31,22,75,40.04,13.63,1.42,55.09,Domingo,6,42.94,53.75,90.85857142857142,27.28,22.57,35.36,16.91,4.29,17.277142857142856
2014-06-16,0,0,105,52,31,22,105,81.87,33.4,19.39,134.66000000000005,Lunes,6,40.04,122.23,85.09285714285714,13.63,48.48,33.205714285714286,1.42,26.62,16.244285714285716
2014-06-17,1,0,107,55,30,22,107,103.31,36.02,21.36,160.69,Martes,6,81.87,158.66,77.18571428571428,33.4,46.77,31.669999999999998,19.39,35.18,14.27
2014-06-18,2,0,107,55,31,21,107,131.72,18.93,9.04,159.69,Miercoles,6,103.31,87.4,83.51714285714286,36.02,45.51,27.872857142857146,21.36,18.35,12.939999999999998
2014-06-19,3,0,106,54,31,21,106,102.99,23.03,12.49,138.51,Jueves,6,131.72,114.26,81.90714285714286,18.93,34.16,26.282857142857146,9.04,18.64,12.061428571428573
2014-06-20,4,0,106,54,29,23,106,100.46,26.17,34.34,160.97,Viernes,6,102.99,70.48,86.18999999999998,23.03,31.69,25.494285714285716,12.49,3.82,16.42142857142857
2014-06-21,5,1,105,56,28,21,67,68.59,27.65,25.3,121.54,Sabado,6,100.46,42.94,89.85428571428572,26.17,27.28,25.54714285714286,34.34,16.91,17.62
2014-06-22,6,1,103,54,29,20,76,87.37,19.52,15.46,122.35,Domingo,6,68.59,40.04,96.61571428571428,27.65,13.63,26.388571428571428,25.3,1.42,19.625714285714285
2014-06-23,0,0,104,53,30,21,104,175.79,35.46,10.74,221.99,Lunes,6,87.37,81.87,110.03285714285714,19.52,33.4,26.68285714285715,15.46,19.39,18.390000000000004
2014-06-24,1,0,104,53,30,21,104,114.89,62.6325,12.66,193.43,Martes,6,175.79,103.31,111.68714285714285,35.46,36.02,30.48464285714286,10.74,21.36,17.147142857142857
2014-06-25,2,0,104,53,32,19,104,232.1,53.88,30.52,316.5,Miercoles,6,114.89,131.72,126.02714285714285,62.6325,18.93,35.4775,12.66,9.04,20.215714285714288
2014-06-26,3,0,103,52,31,20,103,131.44,41.49,11.82,184.75,Jueves,6,232.1,102.99,130.09142857142857,53.88,23.03,38.11464285714286,30.52,12.49,20.12
2014-06-27,4,0,102,50,31,21,102,224.16,37.94,18.58,280.68,Viernes,6,131.44,100.46,147.76285714285714,41.49,26.17,39.79607142857143,11.82,34.34,17.86857142857143
2014-06-28,5,1,102,50,32,20,67,91.78,36.62,1.78,130.18,Sabado,6,224.16,68.59,151.07571428571427,37.94,27.65,41.0775,18.58,25.3,14.508571428571429
2014-06-29,6,1,105,54,31,20,75,49.76,2.11,0.05,51.92,Domingo,6,91.78,87.37,145.70285714285714,36.62,19.52,38.59035714285715,1.78,15.46,12.307142857142855
2014-06-30,0,0,105,52,31,22,105,175.22,18.62,26.69,220.53,Lunes,6,49.76,175.79,145.62142857142857,2.11,35.46,36.184642857142855,0.05,10.74,14.585714285714285
2014-07-01,1,0,105,52,31,22,105,133.06,30.63,18.83,182.52,Martes,7,175.22,114.89,148.21714285714285,18.62,62.6325,31.61285714285714,26.69,12.66,15.467142857142857
2014-07-02,2,0,104,51,33,20,104,151.44,20.96,12.42,184.82,Miercoles,7,133.06,232.1,136.6942857142857,30.63,53.88,26.91,18.83,30.52,12.881428571428572
2014-07-03,3,0,105,53,32,20,105,86.26,21.45,8.34,116.05,Jueves,7,151.44,131.44,130.24,20.96,41.49,24.047142857142855,12.42,11.82,12.384285714285713
2014-07-04,4,0,105,54,32,19,105,73.65,39.99,16.46,130.10000000000002,Viernes,7,86.26,224.16,108.73857142857142,21.45,37.94,24.34,8.34,18.58,12.081428571428571
2014-07-05,5,1,105,53,34,18,75,187.57,27.91,11.86,227.34,Sabado,7,73.65,91.78,122.42285714285715,39.99,36.62,23.095714285714283,16.46,1.78,13.521428571428572
2014-07-06,6,1,105,52,33,20,76,53.71,24.08,15.93,93.72,Domingo,7,187.57,49.76,122.98714285714286,27.91,2.11,26.234285714285715,11.86,0.05,15.790000000000001
2014-07-07,0,0,105,53,31,21,105,90.97,31.85,8.34,131.16,Lunes,7,53.71,175.22,110.95142857142856,24.08,18.62,28.124285714285715,15.93,26.69,13.168571428571429
2014-07-08,1,0,105,53,31,21,105,99.47,10.05,26.29,135.81,Martes,7,90.97,133.06,106.15285714285714,31.85,30.63,25.184285714285718,8.34,18.83,14.234285714285715
2014-07-09,2,0,104,51,32,21,104,92.93,18.77,13.05,124.75,Miercoles,7,99.47,151.44,97.7942857142857,10.05,20.96,24.87142857142857,26.29,12.42,14.324285714285717
2014-07-10,3,0,104,52,32,20,104,144.66,62.6325,9.32,246.21,Jueves,7,92.93,86.26,106.13714285714286,18.77,21.45,30.754642857142862,13.05,8.34,14.464285714285714
2014-07-11,4,0,105,52,33,20,105,115.67,50.9,8.22,174.79,Viernes,7,144.66,73.65,112.14,62.6325,39.99,32.31321428571429,9.32,16.46,13.287142857142856
2014-07-12,5,1,103,52,33,18,76,142.68,30.26,29.92,202.86,Sabado,7,115.67,187.57,105.72714285714288,50.9,27.91,32.64892857142858,8.22,11.86,15.867142857142857
2014-07-13,6,1,102,51,34,17,73,84.3,5.76,5.62,95.68,Domingo,7,142.68,53.71,110.09714285714287,30.26,24.08,30.031785714285714,29.92,15.93,14.394285714285715
2014-07-14,0,0,102,51,34,17,102,78.59,55.26,16.91,150.76,Lunes,7,84.3,90.97,108.32857142857144,5.76,31.85,33.37607142857143,5.62,8.34,15.618571428571428
2014-07-15,1,0,103,51,35,17,103,104.82,54.44,10.7,169.95999999999998,Martes,7,78.59,99.47,109.09285714285714,55.26,10.05,39.717499999999994,16.91,26.29,13.391428571428573
2014-07-16,2,0,101,51,33,17,101,89.47,32.8,13.43,135.7,Miercoles,7,104.82,92.93,108.59857142857143,54.44,18.77,41.721785714285716,10.7,13.05,13.445714285714285
2014-07-17,3,0,102,51,34,17,102,170.07,39.09,6.98,216.14,Jueves,7,89.47,144.66,112.22857142857141,32.8,62.6325,38.35857142857143,13.43,9.32,13.111428571428572
2014-07-18,4,0,98,50,33,15,98,93.77,15.55,26.9,136.22,Viernes,7,170.07,115.67,109.10000000000001,39.09,50.9,33.308571428571426,6.98,8.22,15.780000000000001
2014-07-19,5,1,98,53,31,14,65,36.97,21.39,20.38,78.74,Sabado,7,93.77,142.68,93.99857142857141,15.55,30.26,32.04142857142857,26.9,29.92,14.417142857142858
2014-07-20,6,1,98,53,32,13,62,36.28,10.86,7.31,54.45,Domingo,7,36.97,84.3,87.13857142857144,21.39,5.76,32.769999999999996,20.38,5.62,14.65857142857143
2014-07-21,0,0,99,53,33,13,99,129.68,32.17,7.87,169.72000000000003,Lunes,7,36.28,78.59,94.43714285714285,10.86,55.26,29.47142857142857,7.31,16.91,13.367142857142856
2014-07-22,1,0,100,53,35,12,100,60.47,17.05,11.94,89.46,Martes,7,129.68,104.82,88.10142857142857,32.17,54.44,24.130000000000003,7.87,10.7,13.544285714285712
2014-07-23,2,0,100,54,35,11,100,51.87,50.32,6.22,108.41,Miercoles,7,60.47,89.47,82.73,17.05,32.8,26.632857142857144,11.94,13.43,12.514285714285714
2014-07-24,3,0,101,55,35,11,101,154.71,12.62,11.89,179.22000000000003,Jueves,7,51.87,170.07,80.53571428571429,50.32,39.09,22.851428571428574,6.22,6.98,13.215714285714284
2014-07-25,4,0,101,55,33,13,101,69.59,39.71,12.44,121.74,Viernes,7,154.71,93.77,77.08142857142857,12.62,15.55,26.302857142857142,11.89,26.9,11.15
2014-07-26,5,1,101,55,33,13,69,167.83,29.37,9.82,207.02,Sabado,7,69.59,36.97,95.7757142857143,39.71,21.39,27.442857142857143,12.44,20.38,9.641428571428571
2014-07-27,6,1,101,55,33,13,65,42.53,10.16,8.48,61.17,Domingo,7,167.83,36.28,96.66857142857144,29.37,10.86,27.34285714285715,9.82,7.31,9.808571428571428
2014-07-28,0,0,102,55,34,13,102,58.61,22.3,5.56,86.47,Lunes,7,42.53,129.68,86.51571428571428,10.16,32.17,25.93285714285714,8.48,7.87,9.478571428571428
2014-07-29,1,0,104,54,36,14,104,89.54,43.03,6.24,138.81,Martes,7,58.61,60.47,90.66857142857144,22.3,17.05,29.64428571428571,5.56,11.94,8.664285714285715
2014-07-30,2,0,105,54,36,15,105,95.84,39.61,2.75,138.2,Miercoles,7,89.54,51.87,96.95000000000002,43.03,50.32,28.114285714285717,6.24,6.22,8.168571428571429
2014-07-31,3,0,104,54,34,16,104,76.64,22.63,9.42,108.69,Jueves,7,95.84,154.71,85.79714285714286,39.61,12.62,29.544285714285714,2.75,11.89,7.815714285714286
2014-08-01,4,0,102,52,34,16,102,96.0,48.38,6.76,151.14,Viernes,8,76.64,69.59,89.57000000000001,22.63,39.71,30.782857142857146,9.42,12.44,7.0042857142857144
2014-08-02,5,1,101,51,34,16,74,145.96,29.66,16.5,192.12,Sabado,8,96.0,167.83,86.44571428571429,48.38,29.37,30.824285714285715,6.76,9.82,7.958571428571429
2014-08-03,6,1,101,51,33,17,71,26.74,13.81,17.46,58.01,Domingo,8,145.96,42.53,84.19000000000001,29.66,10.16,31.345714285714287,16.5,8.48,9.241428571428571
2014-08-04,0,0,103,53,34,16,103,151.07,38.92,12.39,202.38,Lunes,8,26.74,58.61,97.39857142857143,13.81,22.3,33.720000000000006,17.46,5.56,10.217142857142859
2014-08-05,1,0,104,54,34,16,104,122.29,25.33,6.45,154.07,Martes,8,151.07,89.54,102.07714285714287,38.92,43.03,31.19142857142857,12.39,6.24,10.247142857142856
2014-08-06,2,0,104,55,33,16,104,120.57,20.38,18.28,159.23,Miercoles,8,122.29,95.84,105.61,25.33,39.61,28.444285714285716,6.45,2.75,12.465714285714284
2014-08-07,3,0,106,57,33,16,106,235.7,35.11,11.46,282.27,Jueves,8,120.57,76.64,128.33285714285714,20.38,22.63,30.227142857142855,18.28,9.42,12.757142857142858
2014-08-08,4,0,103,55,32,16,103,87.79,32.39,16.11,136.29000000000002,Viernes,8,235.7,96.0,127.16,35.11,48.38,27.942857142857143,11.46,6.76,14.092857142857143
2014-08-09,5,1,104,55,33,16,77,98.18,61.35,13.0,172.53,Sabado,8,87.79,145.96,120.33428571428571,32.39,29.66,32.47,16.11,16.5,13.592857142857143
2014-08-10,6,1,105,55,34,16,75,15.86,10.17,12.01,38.04,Domingo,8,98.18,26.74,118.78,61.35,13.81,31.95,13.0,17.46,12.814285714285713
2014-08-11,0,0,105,56,32,17,105,140.8,50.88,28.2,219.88,Lunes,8,15.86,151.07,117.31285714285715,10.17,38.92,33.65857142857143,12.01,12.39,15.072857142857144
2014-08-12,1,0,104,55,31,18,104,68.31,23.86,1.0,93.17,Martes,8,140.8,122.29,109.60142857142857,50.88,25.33,33.44857142857143,28.2,6.45,14.294285714285715
2014-08-13,2,0,105,54,32,19,105,140.96,31.19,5.78,177.93,Miercoles,8,68.31,120.57,112.51428571428573,23.86,20.38,34.99285714285715,1.0,18.28,12.508571428571429
2014-08-14,3,0,105,53,33,19,105,101.35,38.34,14.75,154.44,Jueves,8,140.96,235.7,93.32142857142857,31.19,35.11,35.45428571428572,5.78,11.46,12.978571428571428
2014-08-15,4,0,106,52,33,21,106,94.2,44.6,17.42,156.22000000000003,Viernes,8,101.35,87.79,94.23714285714287,38.34,32.39,37.19857142857143,14.75,16.11,13.165714285714285
2014-08-16,5,1,106,54,30,22,76,98.38,62.6325,35.17,204.17,Sabado,8,94.2,98.18,94.26571428571428,44.6,61.35,37.38178571428572,17.42,13.0,16.332857142857144
2014-08-17,6,1,106,55,30,21,80,35.98,19.09,2.29,57.35999999999999,Domingo,8,98.38,15.86,97.14,62.6325,10.17,38.65607142857142,35.17,12.01,14.944285714285716
2014-08-18,0,0,104,53,30,21,104,114.93,58.96,17.4,191.29,Lunes,8,35.98,140.8,93.44428571428571,19.09,50.88,39.81035714285714,2.29,28.2,13.401428571428571
2014-08-19,1,0,102,51,30,21,102,110.98,38.53,47.84,197.35,Martes,8,114.93,68.31,99.53999999999999,58.96,23.86,41.90607142857142,17.4,1.0,20.092857142857145
2014-08-20,2,0,102,51,31,20,102,62.24,28.0,20.98,111.22,Miercoles,8,110.98,140.96,88.2942857142857,38.53,31.19,41.450357142857136,47.84,5.78,22.264285714285712
2014-08-21,3,0,103,50,33,20,103,121.37,46.79,12.34,180.5,Jueves,8,62.24,101.35,91.15428571428572,28.0,38.34,42.657500000000006,20.98,14.75,21.919999999999998
2014-08-22,4,0,102,50,33,19,102,129.08,45.48,24.1,198.66,Viernes,8,121.37,94.2,96.13714285714286,46.79,44.6,42.78321428571428,12.34,17.42,22.874285714285715
2014-08-23,5,1,100,48,33,19,67,114.07,13.77,11.35,139.19,Sabado,8,129.08,98.38,98.37857142857142,45.48,62.6325,35.80285714285714,24.1,35.17,19.47142857142857
2014-08-24,6,1,99,49,32,18,72,33.32,30.56,11.61,75.49,Domingo,8,114.07,35.98,97.99857142857142,13.77,19.09,37.44142857142857,11.35,2.29,20.802857142857142
2014-08-25,0,0,101,50,33,18,101,142.58,61.23,14.65,218.46,Lunes,8,33.32,114.93,101.94857142857144,30.56,58.96,37.76571428571429,11.61,17.4,20.41
2014-08-26,1,0,104,50,35,19,104,215.34,41.48,8.34,265.16,Martes,8,142.58,110.98,116.85714285714286,61.23,38.53,38.18714285714285,14.65,47.84,14.767142857142858
2014-08-27,2,0,103,50,34,19,103,146.47,42.13,12.37,200.97,Miercoles,8,215.34,62.24,128.89000000000001,41.48,28.0,40.205714285714286,8.34,20.98,13.537142857142856
2014-08-28,3,0,105,53,34,18,105,227.3,56.5,7.6,291.40000000000003,Jueves,8,146.47,121.37,144.02285714285716,42.13,46.79,41.59285714285714,12.37,12.34,12.86
2014-08-29,4,0,105,53,34,18,105,185.71,51.85,21.69,259.25,Viernes,8,227.3,129.08,152.11285714285714,56.5,45.48,42.50285714285714,7.6,24.1,12.515714285714285
2014-08-30,5,1,105,53,35,17,72,63.91,34.21,12.19,110.31,Sabado,8,185.71,114.07,144.94714285714286,51.85,13.77,45.42285714285715,21.69,11.35,12.635714285714286
2014-08-31,6,1,105,53,38,14,67,68.47,31.29,0.0,99.76,Domingo,8,63.91,33.32,149.96857142857144,34.21,30.56,45.527142857142856,12.19,11.61,10.977142857142857
2014-09-01,0,0,105,53,37,15,105,111.47,44.68,10.49,166.64,Lunes,9,68.47,142.58,145.52428571428572,31.29,61.23,43.16285714285714,0.0,14.65,10.382857142857144
2014-09-02,1,0,102,52,35,15,102,141.37,20.47,7.05,168.89,Martes,9,111.47,215.34,134.95714285714286,44.68,41.48,40.16142857142857,10.49,8.34,10.198571428571428
2014-09-03,2,0,100,48,37,15,100,149.39,35.08,20.86,205.33,Miercoles,9,141.37,146.47,135.37428571428572,20.47,42.13,39.15428571428571,7.05,12.37,11.411428571428571
2014-09-04,3,0,100,48,36,16,100,115.1,61.27,18.96,195.33,Jueves,9,149.39,227.3,119.34571428571428,35.08,56.5,39.83571428571429,20.86,7.6,13.034285714285716
2014-09-05,4,0,103,52,35,16,103,107.72,43.97,11.84,163.53,Viernes,9,115.1,185.71,108.20428571428572,61.27,51.85,38.709999999999994,18.96,21.69,11.627142857142859
2014-09-06,5,1,102,51,34,17,69,74.65,62.6325,18.53,171.91,Sabado,9,107.72,63.91,109.73857142857142,43.97,34.21,42.770357142857144,11.84,12.19,12.532857142857141
2014-09-07,6,1,101,54,31,16,73,34.85,21.15,6.02,62.02,Domingo,9,74.65,68.47,104.9357142857143,62.6325,31.29,41.32178571428572,18.53,0.0,13.392857142857142
2014-09-08,0,0,104,56,32,16,104,144.26,39.65,2.8,186.71,Lunes,9,34.85,111.47,109.61999999999999,21.15,44.68,40.60321428571429,6.02,10.49,12.294285714285715
2014-09-09,1,0,104,56,32,16,104,204.78,45.7,19.19,269.67,Martes,9,144.26,141.37,118.67857142857143,39.65,20.47,44.207499999999996,2.8,7.05,14.028571428571428
2014-09-10,2,0,103,56,31,16,103,259.98,31.0,13.78,304.76,Miercoles,9,204.78,149.39,134.47714285714287,45.7,35.08,43.62464285714286,19.19,20.86,13.017142857142858
2014-09-11,3,0,104,56,31,17,104,223.04,41.47,0.61,265.12,Jueves,9,259.98,115.1,149.89714285714285,31.0,61.27,40.79607142857143,13.78,18.96,10.395714285714286
2014-09-12,4,0,104,55,32,17,104,139.32,52.3,9.58,201.2,Viernes,9,223.04,107.72,154.41142857142856,41.47,43.97,41.98607142857143,0.61,11.84,10.072857142857144
2014-09-13,5,1,104,56,30,18,70,261.84,50.56,10.28,322.67999999999995,Sabado,9,139.32,74.65,181.15285714285713,52.3,62.6325,40.26142857142857,9.58,18.53,8.894285714285713
2014-09-14,6,1,107,58,31,18,78,102.49,15.31,5.03,122.83,Domingo,9,261.84,34.85,190.81571428571428,50.56,21.15,39.42714285714286,10.28,6.02,8.752857142857142
2014-09-15,0,0,105,57,30,18,105,199.02,25.63,4.47,229.12,Lunes,9,102.49,144.26,198.63857142857142,15.31,39.65,37.424285714285716,5.03,2.8,8.991428571428571
2014-09-16,1,0,103,55,30,18,103,409.24,35.53,14.21,458.98,Martes,9,199.02,204.78,227.84714285714287,25.63,45.7,35.97142857142857,4.47,19.19,8.28
2014-09-17,2,0,104,55,30,19,104,275.6,28.31,9.22,313.13000000000005,Miercoles,9,409.24,259.98,230.0785714285714,35.53,31.0,35.58714285714286,14.21,13.78,7.628571428571429
2014-09-18,3,0,103,54,30,19,103,303.4,19.33,11.11,333.84,Jueves,9,275.6,223.04,241.5585714285714,28.31,41.47,32.424285714285716,9.22,0.61,9.12857142857143
2014-09-19,4,0,102,53,29,20,102,155.93,23.39,7.68,187.0,Viernes,9,303.4,139.32,243.93142857142857,19.33,52.3,28.294285714285714,11.11,9.58,8.857142857142858
2014-09-20,5,1,100,50,30,20,67,92.99,34.86,17.62,145.47,Sabado,9,155.93,261.84,219.81,23.39,50.56,26.051428571428573,7.68,10.28,9.905714285714286
2014-09-21,6,1,99,48,30,21,65,52.1,18.74,4.61,75.45,Domingo,9,92.99,102.49,212.61142857142858,34.86,15.31,26.541428571428572,17.62,5.03,9.845714285714285
2014-09-22,0,0,101,47,32,22,101,233.86,30.82,14.02,278.7,Lunes,9,52.1,199.02,217.58857142857144,18.74,25.63,27.282857142857143,4.61,4.47,11.209999999999999
2014-09-23,1,0,103,49,31,23,103,177.13,32.24,14.17,223.54,Martes,9,233.86,409.24,184.43,30.82,35.53,26.812857142857144,14.02,14.21,11.204285714285714
2014-09-24,2,0,103,50,31,22,103,169.6,43.13,26.09,238.82,Miercoles,9,177.13,275.6,169.28714285714287,32.24,28.31,28.93,14.17,9.22,13.614285714285714
2014-09-25,3,0,103,51,30,22,103,340.25,44.16,21.09,405.5,Jueves,9,169.6,303.4,174.5514285714286,43.13,19.33,32.47714285714285,26.09,11.11,15.040000000000001
2014-09-26,4,0,101,51,27,23,101,254.88,62.0,18.32,335.2,Viernes,9,340.25,155.93,188.68714285714285,44.16,23.39,37.99285714285714,21.09,7.68,16.56
2014-09-27,5,1,102,51,30,21,73,226.47,47.55,16.85,290.87,Sabado,9,254.88,92.99,207.75571428571428,62.0,34.86,39.80571428571428,18.32,17.62,16.45
2014-09-28,6,1,102,53,30,19,69,97.48,15.8,0.62,113.9,Domingo,9,226.47,52.1,214.23857142857145,47.55,18.74,39.385714285714286,16.85,4.61,15.879999999999999
2014-09-29,0,0,101,53,30,18,101,200.04,33.57,24.27,257.88,Lunes,9,97.48,233.86,209.40714285714284,15.8,30.82,39.778571428571425,0.62,14.02,17.344285714285714
2014-09-30,1,0,100,51,32,17,100,404.13,27.86,34.0,465.99,Martes,9,200.04,177.13,241.83571428571426,33.57,32.24,39.152857142857144,24.27,14.17,20.177142857142858
2014-10-01,2,0,102,53,32,17,102,301.25,41.67,7.61,350.53000000000003,Miercoles,10,404.13,169.6,260.64285714285717,27.86,43.13,38.94428571428572,34.0,26.09,17.537142857142857
2014-10-02,3,0,101,53,32,16,101,161.82,29.53,5.97,197.32,Jueves,10,301.25,340.25,235.15285714285716,41.67,44.16,36.854285714285716,7.61,21.09,15.377142857142857
2014-10-03,4,0,102,55,31,16,102,297.95,32.17,14.64,344.76,Viernes,10,161.82,254.88,241.30571428571426,29.53,62.0,32.59285714285714,5.97,18.32,14.851428571428572
2014-10-04,5,1,101,52,33,16,68,226.88,30.59,15.15,272.61999999999995,Sabado,10,297.95,226.47,241.3642857142857,32.17,47.55,30.169999999999998,14.64,16.85,14.608571428571429
2014-10-05,6,1,101,53,33,15,66,79.93,2.57,5.05,87.55,Domingo,10,226.88,97.48,238.85714285714286,30.59,15.8,28.28,15.15,0.62,15.241428571428573
2014-10-06,0,0,100,51,36,13,100,427.59875,35.84,14.08,518.5600000000001,Lunes,10,79.93,200.04,271.3655357142857,2.57,33.57,28.604285714285712,5.05,24.27,13.785714285714286
2014-10-07,1,0,99,49,34,16,99,273.4,48.58,9.76,331.73999999999995,Martes,10,427.59875,404.13,252.68982142857143,35.84,27.86,31.564285714285713,14.08,34.0,10.322857142857144
2014-10-08,2,0,98,49,33,16,98,323.83,48.09,12.52,384.44,Miercoles,10,273.4,301.25,255.9155357142857,48.58,41.67,32.48142857142857,9.76,7.61,11.024285714285714
2014-10-09,3,0,99,50,34,15,99,319.15,27.26,2.94,349.35,Jueves,10,323.83,161.82,278.39125,48.09,29.53,32.15714285714286,12.52,5.97,10.59142857142857
2014-10-10,4,0,100,51,32,17,100,192.46,62.6325,14.36,273.13,Viernes,10,319.15,297.95,263.32125,27.26,32.17,36.50892857142857,2.94,14.64,10.551428571428572
2014-10-11,5,1,99,50,31,18,74,171.78,37.75,11.42,220.95,Sabado,10,192.46,226.88,255.4498214285714,62.6325,30.59,37.53178571428571,14.36,15.15,10.018571428571429
2014-10-12,6,1,98,49,32,17,70,102.03,17.0,10.21,129.24,Domingo,10,171.78,79.93,258.6069642857143,37.75,2.57,39.59321428571429,11.42,5.05,10.755714285714285
2014-10-13,0,0,98,49,31,18,98,206.06,29.94,6.5,242.5,Lunes,10,102.03,427.59875,226.95857142857145,17.0,35.84,38.75035714285714,10.21,14.08,9.672857142857142
2014-10-14,1,0,97,48,31,18,97,207.24,20.26,11.64,239.14,Martes,10,206.06,273.4,217.50714285714284,29.94,48.58,34.70464285714286,6.5,9.76,9.941428571428572
2014-10-15,2,0,99,47,33,19,99,157.3,42.39,4.54,204.23,Miercoles,10,207.24,323.83,193.71714285714285,20.26,48.09,33.89035714285714,11.64,12.52,8.801428571428572
2014-10-16,3,0,99,46,33,20,99,388.61,28.79,27.68,445.08,Jueves,10,157.3,319.15,203.64000000000001,42.39,27.26,34.10892857142857,4.54,2.94,12.335714285714285
2014-10-17,4,0,98,45,33,20,98,277.9,62.6325,12.06,356.5,Viernes,10,388.61,192.46,215.8457142857143,28.79,62.6325,34.10892857142857,27.68,14.36,12.007142857142856
2014-10-18,5,1,98,45,32,21,75,105.32,62.6325,17.64,189.66,Sabado,10,277.9,171.78,206.35142857142856,62.6325,37.75,37.66357142857142,12.06,11.42,12.895714285714288
2014-10-19,6,1,98,45,33,20,71,65.63,25.68,13.45,104.76,Domingo,10,105.32,102.03,201.15142857142857,62.6325,17.0,38.903571428571425,17.64,10.21,13.358571428571429
2014-10-20,0,0,98,46,32,20,98,230.45,62.6325,12.91,315.90000000000003,Lunes,10,65.63,206.06,204.63571428571427,25.68,29.94,43.57392857142857,13.45,6.5,14.274285714285716
